date,open,high,low,close,adj_close,volume,ma20,ma_cross,return,volume_change,rsi14,bb_width,signal,target,return_lag1,return_lag3,52w_high_ratio,52w_low_ratio,ma20_ratio,roc5,roc10,obv,obv_ratio,stoch_k,return_5d,return_20d,vol_regime,rsi14_lag1,bb_width_lag1,day_of_week,month,quarter,atr14_pct
2011-02-11,12.66964340209961,12.778571128845217,12.626428604125977,12.744643211364746,10.738900184631348,367572800,10.359149265289307,1,0.0065154822366784,0.0,71.40336818433556,0.0957547503554697,0.1597808432993937,1,-0.010106808722013,0.0094349435770326,0.9963428227819675,1.8108694432075065,1.0366585044405607,0.029870069887794504,0.06173787394131969,13369132000.0,1.0357252758060602,-124.06799568946056,0.029870069887794504,0.032313303252259784,0.014330884775837485,75.88392639165563,0.08963228018519,4,2,1,0.0880311117935327
2011-02-14,12.74250030517578,12.838570594787598,12.739643096923828,12.82785701751709,10.809017181396484,310416400,10.375249099731445,1,0.0065292530482294,0.0,70.34327820277329,0.1027389092866084,0.1677001261347497,1,0.0065154822366784,0.0083329719999649,1.0,1.8226930680395148,1.0418079679336343,0.02074556434810204,0.05852846104685283,13679548400.0,1.068937832799151,-116.6510122546987,0.02074556434810204,0.0307043062489869,0.014298155081999307,71.40336818433556,0.0957547503554697,0,2,1,0.08746006291117159
2011-02-15,12.828213691711426,12.856071472167969,12.76964282989502,12.853570938110352,10.83068561553955,284174800,10.404214239120485,1,0.0020046627532761,0.0,69.12080170525468,0.1089051325285592,0.1753377546585039,1,0.0065292530482294,-0.010106808722013,1.0,1.8263469529436682,1.0409902532394524,0.013232027947396308,0.04309768719699392,13963723200.0,1.0913485947178057,-114.35892296806426,0.013232027947396308,0.056509721421398984,0.013128274738449923,70.34327820277329,0.1027389092866084,1,2,1,0.08728508575085035
2011-02-16,12.885713577270508,13.032142639160156,12.875,12.968929290771484,10.927886962890623,481157600,10.440762758255005,1,0.0089746255040041,0.5266053253867855,72.35200575776145,0.1155749092046098,0.1835496311249297,0,0.0020046627532761,0.0065154822366784,1.0,1.8427377328867167,1.0466559978341117,0.013876798969658433,0.054629174982616435,14444880800.0,1.1220754351944704,-87.82017645798818,0.013876798969658433,0.0716854332328054,0.013050119170185349,69.12080170525468,0.1089051325285592,2,2,1,0.10252270759735818
2011-02-17,12.758929252624512,12.866786003112791,12.73285675048828,12.796428680419922,10.782537460327148,530583200,10.479312753677368,1,-0.0133007875225154,0.09778191176561532,76.25396225764564,0.1118682873339209,0.18895364178328,0,0.0089746255040041,0.0065292530482294,0.9866992124774846,1.8182278698418688,1.0289355527196546,0.010605434916684864,0.04326814301147608,13914297600.0,1.0733437826163235,-105.84636311764204,0.010605434916684864,0.07701113884375244,0.012662402455860483,72.35200575776145,0.1155749092046098,3,2,1,0.10135428800377859
2011-02-18,12.811071395874023,12.839285850524902,12.48285675048828,12.520000457763672,10.549612998962402,816057200,10.51518440246582,1,-0.0216020080822124,0.4305076716133201,62.00865940399904,0.095296561408511,0.1881676120694614,0,-0.0133007875225154,0.0020046627532761,0.9653845281148332,1.7789504967022407,1.0032741790518205,-0.017626310182102034,0.011717260588689049,13098240400.0,1.0036529292411773,-163.79819138155926,-0.017626310182102034,0.07296784376167587,0.013016938714483268,76.25396225764564,0.1118682873339209,4,2,1,0.08920436326977092
2011-02-22,12.219642639160156,12.33571434020996,12.061429023742676,12.09321403503418,10.18999481201172,872555600,10.516929864883425,1,-0.0340882823840127,0.06694192642803197,43.947961502888255,0.0943176429779261,0.1773766197595007,1,-0.0216020080822124,0.0089746255040041,0.9324762277112979,1.6874811766996802,0.9689134512569721,-0.05726907072089493,-0.03771158556458931,12225684800.0,0.9357392936969768,-192.78952749077737,-0.05726907072089493,0.003437612429084469,0.013691697801915054,62.00865940399904,0.095296561408511,1,2,1,0.09526144353608763
2011-02-23,12.098929405212402,12.308570861816406,12.09321403503418,12.23642921447754,10.310667037963867,671854400,10.518765544891355,1,0.0118422264366515,0.0,48.49120971529663,0.0936305075988045,0.1624013700613122,1,-0.0340882823840127,-0.0133007875225154,0.9435188223466497,1.696138039034564,0.9802164516321447,-0.048013449566810085,-0.035416736925932724,12897539200.0,0.9855818664014863,-180.35823747975599,-0.048013449566810085,0.003573463748005379,0.01369775611962629,43.947961502888255,0.0943176429779261,2,2,1,0.09414653890415758
2011-02-24,12.286429405212402,12.326786041259766,12.084643363952637,12.24571418762207,10.318493843078612,499900800,10.517305994033814,0,0.0007590978436144,0.0,49.49748415046066,0.0940813868692053,0.1453432627609103,1,0.0118422264366515,-0.0216020080822124,0.9442350454501026,1.6756915481437098,0.9810966657176293,-0.05576495454989738,-0.04266199464407994,13397440000.0,1.0221732531752223,-179.55194354199674,-0.05576495454989738,-0.0028210191501940596,0.013602244802187554,48.49120971529663,0.0936305075988045,3,2,1,0.0940751266783583
2011-02-25,12.330714225769045,12.443928718566896,12.314286231994627,12.434286117553713,10.477387428283691,380018800,10.52475423812866,0,0.0153989126341014,0.0,51.43252825292922,0.0925809793991707,0.130077662493597,1,0.0007590978436144,-0.0340882823840127,0.9587752384210454,1.6670334149071249,0.9954994854251922,-0.028300391551266513,-0.017995094595295358,13777458800.0,1.0468658601745502,-163.18320398332992,-0.028300391551266513,0.014422810572277012,0.014022499461496042,49.49748415046066,0.0940813868692053,4,2,1,0.09264844142319684
2011-02-28,12.544285774230955,12.680356979370115,12.539999961853027,12.614643096923828,10.629359245300291,403074000,10.550499439239502,0,0.0145047434827456,0.05889944273799942,51.154303996056925,0.0850787034130838,0.1188639671759905,0,0.0153989126341014,0.0118422264366515,0.9726820273119511,1.6912133069675184,1.0074745092888677,0.007559163198283425,-0.01020038713906879,14180532800.0,1.0690765067767518,-147.52752417856357,0.007559163198283425,0.050907736586906394,0.013373346189744213,51.43252825292922,0.0925809793991707,0,2,1,0.09132381294259818
2011-03-01,12.695357322692873,12.704285621643066,12.417142868041992,12.475357055664062,10.511996269226074,456136800,10.565531158447266,0,-0.0110413970744387,0.12367259660452502,44.939012402291006,0.0795441101267348,0.1086343950581764,1,0.0145047434827456,0.0007590978436144,0.9619422588212297,1.668705423483717,0.9949330621983553,0.03159976655089025,-0.0274789934353713,13724396000.0,1.02987888858167,-159.61790521382946,0.03159976655089025,0.029441164414592658,0.013597593107701717,51.154303996056925,0.0850787034130838,1,3,1,0.09234341323533854
2011-03-02,12.498571395874023,12.655357360839844,12.442856788635254,12.575714111328123,10.5965576171875,602590800,10.576199340820311,0,0.0080442711161323,0.27844559488069975,44.796779840367925,0.0778095112551221,0.1006594305283624,1,-0.0110413970744387,0.0153989126341014,0.9696803831492524,1.6711121939737938,1.0019249142069981,0.02772765119569698,-0.02161709855340377,14326986800.0,1.0694205825874596,-150.90664931432994,0.02772765119569698,0.020548941692029032,0.013214312120058138,44.939012402291006,0.0795441101267348,2,3,1,0.09160650566774568
2011-03-03,12.756786346435549,12.849642753601074,12.71142864227295,12.841428756713867,10.820454597473145,500788400,10.599130630493164,1,0.0211292184098057,0.0,54.05758887382177,0.0777949610607602,0.0978583935247896,1,0.0080442711161323,0.0145047434827456,0.9901689717525171,1.6422015440595392,1.0208813321295656,0.048646707749041784,-0.009831028247482942,14827775200.0,1.097891163146189,-127.84145537627722,0.048646707749041784,0.04426108577274279,0.013920832894274416,44.796779840367925,0.0778095112551221,3,3,1,0.0897109827200945
2011-03-04,12.85964298248291,12.86750030517578,12.776785850524902,12.85714340209961,10.833693504333496,453266800,10.624047994613647,1,0.001223507454432,0.0,52.62541217687501,0.0763047047896871,0.0984352890004882,0,0.0211292184098057,-0.0110413970744387,0.9913804508706036,1.643235060654223,1.0197331101879565,0.034007149061602515,0.004744341876350422,15281042000.0,1.1189355627539472,-126.47762298393208,0.034007149061602515,0.04821776375062803,0.013877596707922074,54.05758887382177,0.0777949610607602,4,3,1,0.08960135479457614
2011-03-07,12.907142639160156,12.916786193847656,12.546786308288574,12.691429138183594,10.694061279296877,546123200,10.637379455566409,1,-0.0128886999600612,0.1863636767323263,46.934213002762135,0.0743650013307497,0.0986470607649944,1,0.001223507454432,0.0080442711161323,0.978602845693062,1.5989199785433001,1.0053285514507813,0.006087105770293144,0.013692282394499378,14734918800.0,1.0705056393683308,-140.86211511224303,0.006087105770293144,0.025569979024058664,0.014195875508411313,52.62541217687501,0.0763047047896871,0,3,1,0.09077127856904368
2011-03-08,12.6753568649292,12.764286041259766,12.58035659790039,12.705714225769045,10.706096649169922,356316800,10.643217515945434,1,0.0011254255571122,0.0,46.66014585417954,0.0744107862303871,0.0985860593264781,0,-0.0128886999600612,0.0211292184098057,0.9797041903458678,1.6007194439509302,1.0059079064324565,0.018464654569187555,0.050647899893907056,15091235600.0,1.0883866633126236,-139.62226748283854,0.018464654569187555,0.011026301718801923,0.01379915054284186,46.934213002762135,0.0743650013307497,1,3,1,0.09066923709237605
2011-03-09,12.667499542236328,12.670000076293944,12.521429061889648,12.588213920593262,10.607090950012209,453306000,10.639109802246091,1,-0.0092475999799038,0.2407471713493599,41.40873819585523,0.0743819821228449,0.0965530110478324,0,0.0011254255571122,0.001223507454432,0.9706442778949136,1.5859166308532178,0.9969904575825392,0.0009940334592835054,0.028749246868016387,14637929600.0,1.0511810946042315,-170.02699077734658,0.0009940334592835054,-0.007685694571059609,0.013804766801915455,46.66014585417954,0.0744107862303871,2,3,1,0.0806401278292043
2011-03-10,12.468570709228516,12.491786003112791,12.317856788635254,12.381071090698242,10.432546615600586,507539200,10.621821212768555,1,-0.0164554386527082,0.11300655518571337,40.77118373842093,0.0753652162985789,0.0903856810086362,1,-0.0092475999799038,-0.0128886999600612,0.9546719005264115,1.559819677025903,0.9821805890556281,-0.03584950875937731,0.011053238414100441,14130390400.0,1.014004414843197,-190.43300810804817,-0.03584950875937731,-0.03208030942800166,0.014099041782482925,41.40873819585523,0.0743819821228449,3,3,1,0.08198929768747924
2011-03-11,12.333213806152344,12.582857131958008,12.321429252624512,12.571070671081545,10.592646598815918,471080400,10.617984342575074,0,0.0153462034836175,0.0,51.18006288926595,0.0753079186306925,0.0842986593640885,1,-0.0164554386527082,0.0011254255571122,0.9693224897719817,1.583756987187293,0.9976136955055058,-0.022249743858930415,0.011000754846679062,14601470800.0,1.0418287528266499,-171.71568311924264,-0.022249743858930415,-0.007192299372701827,0.014429376112079992,40.77118373842093,0.0753652162985789,4,3,1,0.08075009036935067
2011-03-14,12.613571166992188,12.73142910003662,12.546786308288574,12.627142906188965,10.63989543914795,435957200,10.613034105300905,0,0.0044605321145436,0.0,64.8876002042428,0.0746136123758784,0.0791427591538108,0,0.0153462034836175,-0.0092475999799038,0.9736461838669591,1.590821386090275,1.0025309759283283,-0.0050650392525606325,0.0009912350880714182,15037428000.0,1.0665866809240736,-173.6177799699571,-0.0050650392525606325,-0.009219263032641423,0.014385831232558172,51.18006288926595,0.0753079186306925,0,3,1,0.07820968116221057
2011-03-15,12.217857360839844,12.422857284545898,12.146429061889648,12.336786270141602,10.395233154296877,721081200,10.592344903945923,0,-0.0229948016172107,0.503207678909956,52.58614957285405,0.0747827894904298,0.0707569224108311,0,0.0044605321145436,-0.0164554386527082,0.9512573830235841,1.5542407639087128,0.9813911129748412,-0.029036118863838944,-0.011107606199502018,14316346800.0,1.0131531867749193,-203.01925687047796,-0.029036118863838944,-0.03828137379703456,0.015136465015921472,64.8876002042428,0.0746136123758784,1,3,1,0.08005042479985672
2011-03-16,12.214285850524902,12.25,11.652142524719238,11.786070823669434,9.931188583374023,1162011200,10.547370052337646,0,-0.0446401311096172,0.4771558236167596,40.73963610593125,0.0906253021400082,0.0532213939982224,1,-0.0229948016172107,0.0153462034836175,0.9087931287264198,1.4848592524319162,0.9415796102814221,-0.06372174706745659,-0.06279105515684213,13154335600.0,0.9335926327694506,-136.08212097586906,-0.06372174706745659,-0.0830507932826483,0.01786115422481602,52.58614957285405,0.0747827894904298,2,3,1,0.12734061572907598
2011-03-17,12.029643058776855,12.128929138183594,11.809286117553713,11.95142936706543,10.070523262023926,659422400,10.504501867294312,0,0.0140300103537622,0.0,40.18014318648858,0.0928973516501486,0.0329719585789673,0,-0.0446401311096172,0.0044605321145436,0.9215435057318795,1.5056918431174156,0.9586864174281718,-0.03470134061373842,-0.06930682335882143,13813758000.0,0.9825939431677567,-125.06441844435989,-0.03470134061373842,-0.07845649426812051,0.018091292753353107,40.73963610593125,0.0906253021400082,3,3,1,0.12557874464154267
2011-03-18,12.040356636047363,12.078571319580078,11.785714149475098,11.809642791748049,9.951048851013184,753214000,10.462927436828611,0,-0.0118637738975572,0.1329850836341868,33.36775487373468,0.1009669391209938,0.0101017134781455,1,0.0140300103537622,-0.0229948016172107,0.9106105219431142,1.4712787484297631,0.9510769247989183,-0.06057010793454154,-0.08147218240642062,13060544000.0,0.9318461634753055,-134.51169699266077,-0.06057010793454154,-0.07711437241681862,0.018054891444209215,40.18014318648858,0.0928973516501486,4,3,1,0.12708646978450477
2011-03-21,11.999643325805664,12.133570671081545,11.973570823669434,12.117856979370115,10.210759162902832,409402000,10.445984745025635,0,0.0260987877537357,0.0,43.095610935807336,0.103033287015656,-0.0090918058231551,1,-0.0118637738975572,-0.0446401311096172,0.934376352681626,1.4970224558464829,0.9774817226078358,-0.04033275314587892,-0.04519350542059186,13469946000.0,0.9597835567819591,-113.97545297579757,-0.04033275314587892,-0.032120025264708585,0.01872435843423647,33.36775487373468,0.1009669391209938,0,3,1,0.12385402974962446
2011-03-22,12.234286308288574,12.23642921447754,12.112142562866213,12.185713768005373,10.267934799194336,325922800,10.449881744384763,0,0.0055995480237387,0.0,42.37216999551076,0.1017090162308239,-0.0240417426774066,0,0.0260987877537357,0.0140300103537622,0.9396084379407126,1.5054051049806103,0.9825886120397299,-0.012245839339343867,-0.04092638655653813,13795868800.0,0.9775383445187902,-109.45436634601195,-0.012245839339343867,0.007648677808034021,0.017118985392418344,43.095610935807336,0.103033287015656,1,3,1,0.12316436497314408
2011-03-23,12.117142677307127,12.150713920593262,11.998213768005373,12.11392879486084,10.207448959350586,372996400,10.4447208404541,0,-0.0058907502849059,0.13490822461582408,34.603210799308,0.1032226700363829,-0.0364584041256691,1,0.0055995480237387,-0.0118637738975572,0.9340734392672132,1.496537139429547,0.9772830806368208,0.02781745343543829,-0.03767687036389211,13422872400.0,0.9493419166181992,-114.23720287475152,0.02781745343543829,-0.010010805143181534,0.01696027848433988,42.37216999551076,0.1017090162308239,2,3,1,0.12389419473608386
2011-03-24,12.208929061889648,12.35714340209961,12.102143287658691,12.320357322692873,10.381390571594238,404712000,10.447865676879882,0,0.0170406546176566,0.0816069349132842,39.488151524312656,0.102737545300284,-0.0437781228053023,1,-0.0058907502849059,0.0260987877537357,0.9499906621332925,1.4940235910662258,0.9936374464085285,0.030869032470496993,-0.004903504953416626,13827584400.0,0.9764801156205284,-100.48300356040144,0.030869032470496993,0.006095533851368851,0.017402075559666306,34.603210799308,0.1032226700363829,3,3,1,0.12181833063758919
2011-03-25,12.431071281433104,12.57357120513916,12.39357089996338,12.55500030517578,10.579102516174316,448910000,10.452951431274414,0,0.0190448421352205,0.10364671918009159,47.39850561312287,0.1032800588411529,-0.044265306953165,0,0.0170406546176566,0.0055995480237387,0.9680830843235546,1.5127154841930133,1.012068465612733,0.06311431835621883,-0.0012786306533737468,14276494400.0,1.0064080212334756,-96.48395040186566,0.06311431835621883,0.009708058290948118,0.017585061755956335,39.488151524312656,0.102737545300284,4,3,1,0.10512645234699057
2011-03-28,12.612500190734863,12.65428638458252,12.515713691711426,12.515713691711426,10.545998573303224,309355200,10.44878339767456,0,-0.0031291825389232,0.0,46.411232654736565,0.1024663293855823,-0.0408717163124203,1,0.0190448421352205,-0.0058907502849059,0.9650537756398624,1.491233930333177,1.0093039708001124,0.032831977040293614,-0.008824980130842763,13967139200.0,0.9853414415056927,-102.48843694195783,0.032831977040293614,-0.007842492672728518,0.01729248859488092,47.39850561312287,0.1032800588411529,0,3,1,0.10234086111575551
2011-03-29,12.416428565979004,12.53428554534912,12.359286308288574,12.53428554534912,10.561651229858398,352900800,10.451266145706176,1,0.0014842270692885,0.13169686633492958,48.94187989924903,0.1027658365281284,-0.034880744943871,0,-0.0031291825389232,0.0170406546176566,0.9664861345769861,1.4934472600992188,1.0105618862454835,0.028605209948071364,0.016009075803435246,14320040000.0,1.0081194686717803,-101.0381588816064,0.028605209948071364,0.004723647094290628,0.017106928104195448,46.411232654736565,0.1024663293855823,1,3,1,0.10218918915502298
2011-03-30,12.522856712341309,12.531429290771484,12.408571243286133,12.45107078552246,10.491530418395996,329406000,10.446014785766602,1,-0.0066391902114857,0.0,51.44372284368279,0.1020626468099186,-0.0286150785932319,0,0.0014842270692885,0.0190448421352205,0.9600694492927658,1.478123109084864,1.0043572246031485,0.027830798878026863,0.05642243426532567,13990634000.0,0.9860970354311446,-107.53511830057131,0.027830798878026863,-0.009911445073554015,0.017075557290474653,48.94187989924903,0.1027658365281284,2,3,1,0.10287217710630137
2011-03-31,12.369999885559082,12.492856979370115,12.359286308288574,12.446785926818848,10.48791790008545,274019200,10.429387950897215,1,-0.0003443271063878,0.0,47.22393559255536,0.0966196405380438,-0.0224981114005868,0,-0.0066391902114857,-0.0031291825389232,0.9597388713573595,1.4776141512318277,1.0056120214785182,0.010261373729902212,0.04144716487925937,13716614800.0,0.9705841224049339,-107.86983183817028,0.010261373729902212,-0.030732229814572798,0.016311359064629008,51.44372284368279,0.1020626468099186,3,3,1,0.10290761098621755
2011-04-01,12.539643287658691,12.556785583496094,12.260713577270508,12.305713653564451,10.36905288696289,418661600,10.406155920028686,1,-0.0113335186502165,0.4238647794502041,43.08332720410051,0.089723324246975,-0.018640151602389,0,-0.0003443271063878,0.0014842270692885,0.948861652959493,1.4608675836910179,0.9964345111344735,-0.01985514639736996,0.04200602792811603,13297953200.0,0.9476082905382431,-128.0344745242412,-0.01985514639736996,-0.04288847724783318,0.0164448879687524,47.22393559255536,0.0966196405380438,4,4,2,0.09664757917507455
2011-04-04,12.296786308288574,12.307143211364746,12.08571434020996,12.185357093811035,10.267635345458984,460084800,10.384834623336792,1,-0.0097807912264985,0.09434786394327756,46.48423376077354,0.0866888554936819,-0.0179759074685522,0,-0.0113335186502165,-0.0066391902114857,0.9395810352290659,1.4465791428453767,0.9887143818723471,-0.026395151289789198,0.005570220749382848,12837868400.0,0.9210482966920427,-138.15453258713612,-0.026395151289789198,-0.03987502247284014,0.016351594980574116,43.08332720410051,0.089723324246975,0,4,2,0.09760220597496135
2011-04-05,12.035357475280762,12.223214149475098,12.0,12.103214263916016,10.1984224319458,482731200,10.359450912475586,1,-0.0067408815354739,0.04804915667848523,59.41083659269382,0.0831475844075145,-0.0204115240979963,0,-0.0097807912264985,-0.0003443271063878,0.9332474307776089,1.4368279242117687,0.9844558865242691,-0.03439128882477471,-0.00676984891392074,12355137200.0,0.8952013379282096,-182.74722989024204,-0.03439128882477471,-0.047419170016878454,0.016369476213913978,46.48423376077354,0.0866888554936819,1,4,2,0.08516731297447376
2011-04-06,12.186429023742676,12.282142639160156,12.040714263916016,12.072856903076172,10.172839164733888,402539200,10.33773832321167,0,-0.0025085514335799,0.0,53.91694267739175,0.0816055653904612,-0.0250240384455175,1,-0.0067408815354739,-0.0113335186502165,0.9309063315972468,1.4332235674626794,0.9840488167409376,-0.030376050104502395,-0.003390640967642855,11952598000.0,0.8745429353423416,-185.69266907000173,-0.030376050104502395,-0.040939762591346573,0.016288046883478114,59.41083659269382,0.0831475844075145,2,4,2,0.08538149685080004
2011-04-07,12.074999809265137,12.15821361541748,12.001070976257324,12.074286460876465,10.174044609069824,373447200,10.324813222885131,0,0.000118496352534,0.0,59.38692795973985,0.0824040391962945,-0.0306829274794903,0,-0.0025085514335799,-0.0097807912264985,0.9310166406020919,1.4333933992277894,0.9853974487905384,-0.029927130819079717,-0.01997285056317577,12326045200.0,0.907859937326105,-264.3580213958957,-0.029927130819079717,-0.02477841854492213,0.01592945632067818,53.91694267739175,0.0816055653904612,3,4,2,0.06690707452828057
2011-04-08,12.140000343322754,12.14821434020996,11.926786422729492,11.966428756713867,10.083162307739258,377535200,10.299339008331298,0,-0.008932760256383,0.010887180257158124,43.73893861216372,0.0813334241750714,-0.0380810570213044,0,0.000118496352534,-0.0067408815354739,0.9227000921568903,1.4205892396394058,0.9790106238451641,-0.02757152290958853,-0.046879232683190164,11948510000.0,0.8887360174796292,-253.41913214021278,-0.02757152290958853,-0.04809792211264863,0.015527640811631577,59.38692795973985,0.0824040391962945,4,4,2,0.07214998029880368
2011-04-11,11.930713653564451,11.988213539123535,11.786429405212402,11.814286231994627,9.954962730407717,398946800,10.265092372894289,0,-0.0127142233179309,0.05516426529170677,35.64342228790059,0.0805778416766947,-0.0481400415932678,1,-0.008932760256383,-0.0025085514335799,0.9109686771297321,1.4025275508035806,0.9697879345630156,-0.030452251616975512,-0.05604361111821987,11549563200.0,0.8703518892973496,-211.03323441964184,-0.030452251616975512,-0.06437400749448363,0.015606113573841994,43.73893861216372,0.0813334241750714,0,4,2,0.08717832531097514
2011-04-12,11.803214073181152,11.91892910003662,11.79285717010498,11.871429443359377,10.003113746643066,425639200,10.245486402511595,0,0.0048368856357714,0.06476396438231218,40.51950028716576,0.0828897547918635,-0.0584615477216987,1,-0.0127142233179309,0.000118496352534,0.9153749284387787,1.4093114161678362,0.9763434700563252,-0.019150872265395136,-0.052883537910844325,11975202400.0,0.9104585388119892,-205.48496819316398,-0.019150872265395136,-0.037721078674577635,0.014976754131043055,35.64342228790059,0.0805778416766947,1,4,2,0.08675868348106712
2011-04-13,11.96500015258789,12.005000114440918,11.875714302062988,12.004643440246582,10.115360260009766,346220000,10.254694986343384,0,0.0112211573525662,0.0,36.907512036323325,0.0786723824620498,-0.0664824536126305,0,0.0048368856357714,-0.008932760256383,0.9256464945473841,1.4251255213274234,0.9864125918402081,-0.005650232328786253,-0.03585465069296734,12321422400.0,0.9397566973159269,-192.5512112791168,-0.005650232328786253,0.018544776900528026,0.011335755969974135,40.51950028716576,0.0828897547918635,2,4,2,0.08579595358566887
