date,open,high,low,close,adj_close,volume,ma5,ma20,ma_cross,return,volume_change,rsi14,bb_mid,bb_upper,bb_lower,bb_width,macd,signal,target
2010-02-17,7.292500019073486,7.296785831451416,7.1735711097717285,7.23392915725708,6.095458507537842,436396800,6.019441890716553,6.00901427268982,1,-0.004178785198272639,-0.19741286973716732,44.3526705443835,6.00901427268982,6.3467431428372905,5.671285402542349,0.1124074115391618,-0.03522548589364316,-0.062396625688220304,1
2010-02-18,7.201070785522461,7.28178596496582,7.175714015960693,7.247499942779541,6.106891632080078,422825200,6.066447734832764,5.9957730054855345,1,0.0018756791680392126,-0.031099219792629085,54.66893218485654,5.9957730054855345,6.291820247253183,5.699725763717886,0.09875198460541938,-0.02465256510215852,-0.05484182804365247,0
2010-02-19,7.209286212921143,7.257143020629883,7.182499885559082,7.202499866485596,6.068975448608398,415469600,6.084503650665283,5.986143088340759,1,-0.00620875328334014,-0.017396314126972512,64.55619279486505,5.986143088340759,6.257266555339787,5.715019621341731,0.09058369069964153,-0.018911561368701868,-0.0476512171175341,0
2010-02-22,7.226428985595703,7.232142925262451,7.11392879486084,7.1578569412231445,6.031358242034912,390563600,6.084744167327881,5.990160536766052,1,-0.006198279576515975,-0.05994662425361563,59.00598593350768,5.990160536766052,6.261473102886982,5.718847970645123,0.09058607509955151,-0.01700582243044213,-0.04151902879123069,0
2010-02-23,7.142857074737549,7.190357208251953,6.989643096923828,7.037857055664063,5.930245399475098,575094800,6.0465858459472654,5.981117510795594,1,-0.016764522766218648,0.47247413737480914,51.77412357349071,5.981117510795594,6.247467667104979,5.7147673544862085,0.08906367608683075,-0.02288717715195343,-0.03779114625456398,1
2010-02-24,7.0796427726745605,7.194285869598389,7.065713882446289,7.166429042816162,6.038582801818848,460566400,6.035210704803466,5.973172974586487,1,0.01826862044416222,-0.19914699280883774,52.099823213438945,5.973172974586487,6.2211994793814975,5.7251464697914765,0.08304681811501734,-0.019077166253521405,-0.03404713525332046,1
2010-02-25,7.049285888671875,7.244999885559082,7.03178596496582,7.214285850524902,6.0789079666137695,665126000,6.029613971710205,5.964325547218323,1,0.00667791866375933,0.44414790136666515,67.63570942310156,5.964325547218323,6.1804691711596735,5.748181923276972,0.07247881499096143,-0.012831055319302287,-0.029802817378598453,1
2010-02-26,7.2278571128845215,7.327499866485596,7.214285850524902,7.307857036590576,6.157752513885498,507460800,6.047369384765625,5.972345495223999,1,0.012970182754000303,-0.2370456124102801,66.70330362503634,5.972345495223999,6.204927145949188,5.73976384449881,0.07788620096114039,-0.0018164905758437655,-0.02420438927002028,1
2010-03-01,7.348214149475098,7.482142925262451,7.337500095367432,7.463929176330566,6.289261817932129,550093600,6.0989500999450685,5.997819805145264,1,0.02135670502347775,0.08401200644463569,74.41724080511209,5.997819805145264,6.252180326102421,5.743459284188107,0.08481766015676298,0.01683566399775671,-0.015995014600134996,0
2010-03-02,7.497499942779541,7.529643058776855,7.419285774230957,7.458929061889648,6.2850494384765625,566546400,6.169910907745361,6.019065976142883,1,-0.0006697732702994896,0.02990909183455326,72.19509430754555,6.019065976142883,6.295065534571576,5.743066417714191,0.09170843433936152,0.030919837904946235,-0.0066107967226066155,1
2010-03-03,7.4621429443359375,7.495357036590576,7.42642879486084,7.476070880889893,6.299491882324219,372052800,6.222092723846435,6.039333939552307,1,0.002297904573230758,-0.34329685970999024,75.43888114808041,6.039333939552307,6.335502234277081,5.743165644827533,0.09807978750276854,0.04269697114574367,0.003251805622835347,1
2010-03-04,7.474286079406738,7.532856941223144,7.451070785522461,7.525356769561768,6.341021060943604,366041200,6.2745153427124025,6.056607508659363,1,0.00659246482020448,-0.016157921671332676,73.36980558045067,6.056607508659363,6.380978937484533,5.732236079834193,0.10711324065870341,0.05461957712430898,0.013526233974829667,1
2010-03-05,7.67642879486084,7.846428871154785,7.6653571128845215,7.819643020629883,6.588993072509766,899620400,6.360763454437256,6.097083353996277,1,0.03910600661674213,1.4577025755570685,78.75531141750503,6.097083353996277,6.4736737749554845,5.72049293303707,0.12353133427719158,0.08244180564137782,0.027310286402136442,1
2010-03-08,7.857500076293945,7.86035680770874,7.794642925262451,7.824285984039307,6.592905521392822,429889600,6.421492195129394,6.132623958587646,1,0.0005937855511459755,-0.5221433395685557,76.66699004009831,6.132623958587646,6.555148427410641,5.7100994897646515,0.1377956553919549,0.10358430607984825,0.04256592093342715,1
2010-03-09,7.796785831451416,8.035714149475098,7.78178596496582,7.965000152587891,6.711474895477295,920259200,6.506777286529541,6.1761092901229855,1,0.017984388476330437,1.14068728343277,81.50226096048878,6.1761092901229855,6.648651082965778,5.703567497280193,0.15302248410613312,0.1281380454187122,0.05968109130129159,1
2010-03-10,7.993928909301758,8.052857398986816,7.971428871154785,8.029999732971191,6.7662434577941895,596218000,6.6001276016235355,6.219218230247497,1,0.008160436144043715,-0.35211948981330476,82.28732796379084,6.219218230247497,6.741911102041576,5.696525358453418,0.1680895741049685,0.15015068576449941,0.07777564069695746,1
2010-03-11,7.996786117553711,8.053570747375488,7.975714206695557,8.053570747375488,6.786107063293457,405700400,6.689144802093506,6.264930462837219,1,0.002935691809372587,-0.31954352267123776,85.74874564887295,6.264930462837219,6.818702589944174,5.711158335730263,0.17678476413804184,0.1672163673221796,0.09566428468461628,1
2010-03-12,8.120356559753418,8.133213996887207,8.0625,8.092857360839844,6.819209098815918,416323600,6.735188007354736,6.306956124305725,1,0.004877912360315095,0.02618483984733566,89.45166902339005,6.306956124305725,6.895732445165365,5.718179803446086,0.1867069658501715,0.18124850068988252,0.11278150961254113,0
2010-03-15,8.049285888671875,8.053570747375488,7.8660712242126465,7.994286060333252,6.73615026473999,493502800,6.76383695602417,6.342255854606629,1,-0.012180127177849664,0.18538271671363327,91.09883680495606,6.342255854606629,6.945630763680263,5.738880945532994,0.1902713869972243,0.1836813110938973,0.12696172289227095,1
2010-03-16,8.006428718566895,8.03499984741211,7.946785926818848,8.016071319580078,6.754507064819336,446908000,6.772443389892578,6.373929357528686,1,0.0027251173679176954,-0.09441648558022364,90.19938482760394,6.373929357528686,6.994665787744556,5.753192927312816,0.19477355188528267,0.18492218415473527,0.13855398059499438,0
2010-03-17,8.032142639160156,8.087499618530273,7.973928928375244,8.00428581237793,6.744577407836914,450956800,6.768110179901123,6.40638530254364,1,-0.0014700787025807571,0.009059582732911409,88.6985086211676,6.40638530254364,7.0336611749689295,5.779109430118351,0.19582833151675438,0.18300286492269358,0.14744385896500137,1
2010-03-18,8.003570556640625,8.035714149475098,7.950356960296631,8.023214340209961,6.760525226593018,342109600,6.762993812561035,6.439066982269287,1,0.002364539361290774,-0.24136946155374528,87.8068257131851,6.439066982269287,7.068747457459008,5.809386507079566,0.19558127813349938,0.18065892735664768,0.15408693332373094,0
2010-03-19,8.028214454650879,8.044285774230957,7.901071071624756,7.9375,6.688302993774414,559445600,6.736812591552734,6.470033359527588,1,-0.010682932227589648,0.6352817927354275,77.03943618647824,6.470033359527588,7.083794095474066,5.85627262358111,0.18972413335169946,0.17108815911095743,0.1574872033286771,1
2010-03-22,7.873929023742676,8.071429252624512,7.862500190734863,8.026785850524902,6.763537406921387,456419600,6.742290019989014,6.506642317771911,1,0.011248655035066779,-0.1841573157425852,79.57611562326471,6.506642317771911,7.097135438255043,5.91614919728878,0.18150471215246874,0.1675513717065602,0.1595000487713614,1
2010-03-23,8.058570861816406,8.170714378356934,8.003570556640625,8.15571403503418,6.872173309326172,602431200,6.765823268890381,6.553738713264465,1,0.016061994762328613,0.319906507082518,81.70632289022274,6.553738713264465,7.099200021526479,6.008277405002452,0.16645805764518048,0.17141672891195903,0.16188339594593146,1
2010-03-24,8.130000114440918,8.221428871154785,8.125356674194336,8.19178581237793,6.902568340301514,597780400,6.797421455383301,6.596937990188598,1,0.004422913917798477,-0.007720051683910101,81.47796903015832,6.596937990188598,7.106268020598597,6.0876079597786,0.15441407245831554,0.17488160402401043,0.16448304728799765,0
2010-03-25,8.247142791748047,8.248929023742676,8.08035659790039,8.094642639160156,6.820712089538574,542284400,6.809458827972412,6.634028196334839,1,-0.01185881062343297,-0.09283676748183778,65.96184267230052,6.634028196334839,7.089737522849341,6.178318869820337,0.13738540537595909,0.16914474835634952,0.16541539029231547,1
2010-03-26,8.176786422729492,8.283928871154785,8.162500381469727,8.246429443359375,6.948612213134766,640875200,6.861520671844483,6.673571181297302,1,0.0187517259073815,0.1818064469492391,70.92784662041413,6.673571181297302,7.090903266290331,6.256239096304274,0.1250700932545989,0.17281355066003812,0.16689502590888342,1
2010-03-29,8.321429252624512,8.352499961853027,8.272143363952637,8.299642562866211,6.9934515953063965,540744400,6.907503509521485,6.708780670166016,1,0.0064529982097536465,-0.15624071582111465,68.16601151864499,6.708780670166016,7.1080232316827345,6.309538108649297,0.1190209014559538,0.17725651990578228,0.16896732867800665,1
2010-03-30,8.449999809265137,8.481429100036621,8.366070747375488,8.423213958740234,7.097573757171631,527310000,6.952583599090576,6.749406886100769,1,0.014888522562323203,-0.024844270231924703,70.06933067764065,6.749406886100769,7.132119249789574,6.366694522411964,0.11340622076791211,0.1869438480273331,0.17256263805766753,0
2010-03-31,8.410357475280762,8.450357437133789,8.373571395874023,8.39285659790039,7.071994781494141,430659600,6.986468887329101,6.788032031059265,1,-0.003603904172414407,-0.18328952608522497,67.19770984045758,6.788032031059265,7.1336902076444915,6.442373854474038,0.10184341352652312,0.19037624564073496,0.17612536394217024,1
2010-04-01,8.478928565979004,8.526070594787598,8.3125,8.427499771118164,7.101187705993652,603145200,7.042564010620117,6.826040363311767,1,0.004127961827107507,0.4005149310499523,67.04270879445183,6.826040363311767,7.129314768974742,6.522765957648793,0.08885807569876007,0.19320333340640428,0.17954096118502505,1
2010-04-05,8.392143249511719,8.518214225769043,8.384642601013184,8.517499923706055,7.177022933959961,684507600,7.088246154785156,6.855441856384277,1,0.010679231574501458,0.13489687060429234,76.88094231588887,6.855441856384277,7.1755048025923065,6.535378910176248,0.09337485545441943,0.1992191982622371,0.18347661168852727,1
2010-04-06,8.507143020629883,8.579999923706055,8.464285850524902,8.555000305175781,7.208621978759766,447017200,7.13128023147583,6.886227679252625,1,0.004402806719522312,-0.34695071318419257,77.24833966034423,6.886227679252625,7.218190552620548,6.554264805884701,0.09641356307985222,0.20416299209609434,0.1876138903670526,1
2010-04-07,8.555356979370117,8.640000343322754,8.523571014404297,8.592857360839844,7.24052095413208,628502000,7.15986967086792,6.912679982185364,1,0.0044251141849724895,0.40599064197082346,78.99378180392918,6.912679982185364,7.269401194789516,6.555958769581212,0.10320779018367897,0.20823577363618817,0.19173826909201128,0
2010-04-08,8.587142944335938,8.626428604125977,8.501428604125977,8.569643020629883,7.220958709716797,572989200,7.189662456512451,6.935415744781494,1,-0.002701773054619716,-0.08832557414296216,76.80451835373006,6.935415744781494,7.31033789301876,6.560493596544228,0.10811814663580142,0.20749968649988482,0.19489055383996756,1
2010-04-09,8.6225004196167,8.63892936706543,8.587857246398926,8.635356903076172,7.276331901550293,334182800,7.22469129562378,6.959926986694336,1,0.007668398900963602,-0.4167729513924521,84.91759218779377,6.959926986694336,7.3571823482521745,6.562671625136498,0.11415503706211072,0.2089498959299121,0.19770242316165643,1
2010-04-12,8.649999618530273,8.681071281433105,8.63607120513916,8.653214454650879,7.291379451751709,333026400,7.247562599182129,6.983535504341125,1,0.0020680131699613025,-0.0034603815636232715,83.75652814566205,6.983535504341125,7.4011775385168805,6.56589347016537,0.11960762107277598,0.2088973502864988,0.19994140916229078,1
2010-04-13,8.637857437133789,8.671428680419922,8.61107063293457,8.65821361541748,7.29559326171875,306210800,7.264956855773926,7.011507654190064,1,0.0005779167021719989,-0.08052094368494511,81.25263085281162,7.011507654190064,7.434292877802369,6.588722430577759,0.12059752180678265,0.20680842978926695,0.2013148135701789,1
2010-04-14,8.760000228881836,8.778928756713867,8.71678638458252,8.774642944335938,7.393696784973144,404076400,7.295592021942139,7.0434671401977536,1,0.013446956228927887,0.31960205191978863,82.95618240192698,7.0434671401977536,7.480837498501395,6.606096781894112,0.12419177930355525,0.21060615372228408,0.2031730819063789,1
2010-04-15,8.777856826782227,8.893928527832031,8.768214225769043,8.890000343322754,7.490899085998535,376784800,7.349580097198486,7.080783224105835,1,0.013146644209557579,-0.06754069279967845,94.06403230458609,7.080783224105835,7.537695380970344,6.623871067241325,0.12905695384346663,0.21890333739463141,0.20631913341817676,0
2010-04-16,8.8774995803833,8.96928596496582,8.733928680419922,8.835714340209961,7.445157051086426,750545600,7.383345127105713,7.115014815330506,1,-0.0061063477677342215,0.991974198534548,86.60154289353697,7.115014815330506,7.573483313873518,6.656546316787494,0.1288735190136678,0.21927193309297177,0.20890969362595357,0
2010-04-19,8.822500228881836,8.853214263916016,8.634642601013184,8.823928833007812,7.435226440429687,566924400,7.412114524841309,7.152360987663269,1,-0.0013338349464757648,-0.24465029173443964,84.33113740103285,7.152360987663269,7.585459069219645,6.719262906106893,0.12110632623364624,0.21627100839782631,0.21038195670436602,0
2010-04-20,8.876428604125977,8.901785850524902,8.677143096923828,8.735357284545898,7.360592365264893,738326400,7.425114345550537,7.1822137355804445,1,-0.010037902108665397,0.30233660784400884,71.42143673804168,7.1822137355804445,7.583613668103427,6.780813803057462,0.11177610338563476,0.20551897206435932,0.20940935971081176,1
2010-04-21,9.242856979370115,9.29464340209961,9.133213996887209,9.257857322692873,7.800862789154053,982391200,7.506547546386718,7.228648209571839,1,0.059814536934122975,0.33056491004520483,85.42989500464272,7.228648209571839,7.6894958109984985,6.767800608145179,0.1275058871495301,0.22977182934784768,0.21348185385780738,1
2010-04-22,9.222857475280762,9.526785850524902,9.149999618530272,9.516785621643066,8.019041061401367,793424800,7.612175941467285,7.284471845626831,1,0.027968479659795875,-0.19235351456731287,87.69135695135333,7.284471845626831,7.839804774313985,6.729138916939676,0.15247033428251738,0.26351097961596714,0.2234876794410498,1
2010-04-23,9.571070671081545,9.72071361541748,9.535714149475098,9.672499656677246,8.150247573852539,796955600,7.753194046020508,7.350948619842529,1,0.01636187063347494,0.004450075167804268,88.22675790643977,7.350948619842529,7.985229964194322,6.716667275490736,0.172571290360993,0.29738039838761754,0.23826622374035217,0
2010-04-26,9.710000038146973,9.730713844299316,9.578213691711426,9.625,8.110225677490234,479068800,7.888193893432617,7.409029293060303,1,-0.00491051296290701,-0.3988764242324164,85.18081614730247,7.409029293060303,8.098521201656686,6.719537384463918,0.1861220630460185,0.3173399547376361,0.2540809703764064,0
2010-04-27,9.54535675048828,9.565713882446287,9.304286003112791,9.35857105255127,7.885725498199463,709343600,7.993220520019531,7.453642988204956,1,-0.027681126052246263,0.48067166970589614,71.88637714991133,7.453642988204956,8.145379552045158,6.761906424364755,0.18561032905247615,0.31148892295663355,0.26556256114602955,0
2010-04-28,9.401785850524902,9.428570747375488,9.157500267028809,9.342857360839844,7.872483253479004,758402400,8.007544612884521,7.492388463020324,1,-0.0016792677761205965,0.06916084109308951,72.19593101835005,7.492388463020324,8.186952337462664,6.797824588577985,0.18540519565168076,0.30229975677904797,0.2729100004024512,1
2010-04-29,9.39357089996338,9.64285659790039,9.357500076293944,9.59428596496582,8.084345817565918,558840800,8.020605564117432,7.543006014823914,1,0.026911783393541944,-0.26313418839391856,74.8748863069867,7.543006014823914,8.25588454815545,6.8301274814923785,0.18901709263668867,0.30852432395996043,0.2800328652146331,0
2010-04-30,9.618213653564451,9.663213729858398,9.321429252624512,9.3246431350708,7.857137203216553,542463600,7.961983489990234,7.580803489685058,1,-0.02810476190363842,-0.029305662721834214,65.40468590789595,7.580803489685058,8.274964409749765,6.886642569620352,0.1831365028810542,0.29178979190458065,0.2823842505792116,1
2010-05-03,9.422857284545898,9.567143440246582,9.38857078552246,9.512499809265137,8.01542854309082,454342000,7.943024063110352,7.622723770141602,1,0.02014618502645793,-0.1624470287038614,68.08272802192536,7.622723770141602,8.315475122296533,6.9299724179866695,0.18175953190602445,0.28796037665297547,0.283499475804053,0
2010-05-04,9.38892936706543,9.40321445465088,9.16964340209961,9.238571166992188,7.784611701965332,723819600,7.922801303863525,7.65152325630188,1,-0.02879656900247074,0.5931161988105875,59.20619519908008,7.65152325630188,8.319227141405529,6.983819371198232,0.17452835539739622,0.2632917120686393,0.2794579230277215,0
2010-05-05,9.036786079406738,9.21928596496582,8.883213996887207,9.142499923706056,7.703658103942871,883103200,7.8890362739562985,7.674680113792419,1,-0.010399182531098283,0.2200598049569258,55.04919876045741,7.674680113792419,8.313882844229218,7.035477383355621,0.1665744294118698,0.23451443830248575,0.27046922603063334,0
2010-05-06,9.065357208251951,9.223214149475098,7.116071224212647,8.79464340209961,7.410548686981201,1285860800,7.754276847839355,7.684159612655639,1,-0.03804808222364531,0.45607081935610694,49.264973807874995,7.684159612655639,8.300235599164967,7.068083626146311,0.16034960687038946,0.18594249668115648,0.25356388008243774,0
2010-05-07,8.70392894744873,8.806071281433105,8.043213844299316,8.42357063293457,7.097873210906982,1676018400,7.602424049377442,7.675236678123474,0,-0.042193296243168144,0.3034213345643635,43.65154584299238,7.675236678123474,8.320653985508965,7.029819370737982,0.16818173418029114,0.12085460580303575,0.2270220251282106,1
2010-05-10,8.9375,9.094642639160156,8.876070976257324,9.071070671081545,7.643472194671631,984306400,7.5280327796936035,7.692841315269471,0,0.0768679529138745,-0.4127114594923301,54.5218283967183,7.692841315269471,8.312882192595236,7.072800437943705,0.16119944554037535,0.11196031448935972,0.20400968293222552,1
2010-05-11,8.994285583496094,9.28178596496582,8.946429252624512,9.161429405212402,7.719610214233398,848906800,7.515032482147217,7.714042162895202,0,0.009961182251025269,-0.13755838629109796,48.530059003294795,7.714042162895202,8.305216162481344,7.122868163309061,0.15327217225482842,0.10978354554852299,0.18516445541079504,1
2010-05-12,9.258570671081545,9.397500038146973,9.239286422729492,9.360357284545898,7.88723087310791,654379600,7.551747035980225,7.738718867301941,0,0.02171361690846174,-0.2291502435838657,47.57098745362552,7.738718867301941,8.314594619228062,7.162843115375819,0.14882973830703258,0.12018609884650289,0.17216878407328204,0
2010-05-13,9.400713920593262,9.464285850524902,9.157142639160156,9.227143287658691,7.774980545043945,599712400,7.624633407592773,7.752922940254211,0,-0.014231905959123159,-0.08354050156820292,43.035883175796975,7.752922940254211,8.31695379782123,7.188892082687192,0.14550147393791185,0.1180194440121829,0.1613389160446256,0
2010-05-14,9.1128568649292,9.15999984741211,8.910714149475098,9.0649995803833,7.638356208801269,759362800,7.7327300071716305,7.762582898139954,0,-0.017572305866381366,0.2662116040955631,41.54626250186657,7.762582898139954,8.310816566542968,7.21434922973694,0.14125032237256496,0.10408652887822623,0.14988843859744294,1
2010-05-17,9.096428871154783,9.149286270141602,8.846785545349121,9.079285621643066,7.65039587020874,762834800,7.734114742279052,7.773341369628906,0,0.0015762110431036813,0.004572254527084985,45.43657501141037,7.773341369628906,8.302644689637251,7.244038049620561,0.13618424686104164,0.09294395364878749,0.13849954159664943,0
2010-05-18,9.177857398986816,9.233928680419922,8.937856674194336,9.012857437133787,7.59442138671875,782678400,7.709076976776123,7.785032820701599,0,-0.007316547331617129,0.026012971615872793,44.69583298465703,7.785032820701599,8.285492891317407,7.2845727500857915,0.12856980365837573,0.07869257751643133,0.12653814877131098,0
2010-05-19,8.910714149475098,9.032856941223145,8.744643211364746,8.869285583496094,7.473443031311035,1025726800,7.626319408416748,7.768661832809448,0,-0.015929897650831415,0.3105341861995936,37.92815896028594,7.768661832809448,8.288006311307134,7.249317354311763,0.1337024289831575,0.05698548035005402,0.11262761507841205,0
2010-05-20,8.638570785522461,8.708929061889648,8.436071395874023,8.491429328918457,7.155052661895752,1282915200,7.5023338317871096,7.725462412834167,0,-0.04260290311725701,0.25073772080440904,36.608911809581066,7.725462412834167,8.298113941609007,7.152810884059328,0.1482504213141997,0.013945083277516979,0.09289110870841762,1
2010-05-21,8.3149995803833,8.73214340209961,8.262499809265137,8.65428638458252,7.292283058166504,1223891200,7.433119201660157,7.6825641870498655,0,0.019179508908658827,-0.046007717423567795,36.095500158065484,7.6825641870498655,8.249748031461765,7.115380342637966,0.14765482737338517,-0.008993391833283404,0.07251420859197029,1
2010-05-24,8.831428527832031,8.960714340209961,8.795000076293945,8.812856674194336,7.425898551940918,754238800,7.388219738006592,7.6483478307723995,0,0.01832286167564212,-0.38373705113657164,42.83490710703121,7.6483478307723995,8.188840959521931,7.107854702022867,0.14133591743171234,-0.016208982387983184,0.05476957039033171,0
2010-05-25,8.548213958740234,8.812856674194336,8.470000267028809,8.757857322692871,7.37955379486084,1048006400,7.34524621963501,7.623039245605469,0,-0.006240962862058663,0.3894888462380879,43.43543860259107,7.623039245605469,8.164134138082295,7.081944353128643,0.1419630347013513,-0.025372789599650503,0.038741098388253944,0
2010-05-26,8.931428909301758,9.004643440246582,8.70535659790039,8.71821403503418,7.346149444580078,850654000,7.319787502288818,7.596722555160523,0,-0.004526608411476674,-0.18831220878040444,48.54226854553254,7.596722555160523,8.137933045894957,7.055512064426089,0.14248525908499454,-0.03492681202631953,0.024007516302337967,1
2010-05-27,8.949999809265137,9.067500114440918,8.896785736083984,9.048213958740234,7.624212741851807,666282400,7.413619518280029,7.5737159013748165,0,0.03785157099912806,-0.21674100162933463,62.1038023309009,7.5737159013748165,8.064410343663535,7.083021459086098,0.12957825423571692,-0.019841051311491498,0.015237802778142937,1
2010-05-28,9.26392936706543,9.264286041259766,9.048213958740234,9.174285888671877,7.730442047119141,815614800,7.501251316070556,7.567381143569946,0,0.013933150721805898,0.22412778725657478,52.50647476319668,7.567381143569946,8.045787002281477,7.088975284858416,0.12643894886093715,0.0006754084637314861,0.012325323914880948,1
2010-06-01,9.274642944335938,9.497857093811035,9.248571395874023,9.315357208251951,7.849311828613281,876472800,7.585933971405029,7.5590753078460695,1,0.015376841423762944,0.07461610554394049,53.64814971786268,7.5590753078460695,8.009689272085353,7.108461343606786,0.11922462626389271,0.02622110179282533,0.015104479490759678,1
2010-06-02,9.447856903076172,9.45714282989502,9.297499656677246,9.426786422729492,7.943206787109375,688548000,7.698664569854737,7.567005062103272,1,0.0119621898768012,-0.21441030457533883,51.642572616569616,7.567005062103272,8.039386307749636,7.094623816456907,0.12485289537128041,0.053424493516375016,0.022768482296522206,0
2010-06-03,9.47071361541748,9.483928680419922,9.3003568649292,9.397143363952637,7.9182281494140625,650106800,7.813080310821533,7.577733564376831,1,-0.0031446540880503138,-0.055829368468138796,54.430416336315915,7.577733564376831,8.072403211478576,7.083063917275086,0.13055873313551244,0.07213673229860884,0.032642132297598596,0
2010-06-04,9.22178554534912,9.353570938110352,9.093929290771484,9.14142894744873,7.702754974365234,758304400,7.828788757324219,7.592343878746033,1,-0.027212296865274488,0.16643050034240536,51.89912292790102,7.592343878746033,8.083470645077504,7.101217112414561,0.12937421543993266,0.06879099041481052,0.039871903921427046,0
2010-06-07,9.224642753601074,9.255356788635254,8.948213577270508,8.962142944335938,7.551684856414795,886942000,7.79303731918335,7.615034461021423,1,-0.01961247871095484,0.16963847236017626,47.30961915252977,7.615034461021423,8.048522345183573,7.181546576859273,0.11385053774372673,0.05333750789700087,0.04256502471665686,0
2010-06-08,9.044285774230955,9.064286231994627,8.773214340209961,8.904643058776855,7.503238201141357,1000770400,7.723822593688965,7.60802276134491,1,-0.00641534388611098,0.1283380423973608,47.504551119346985,7.60802276134491,8.044102718409517,7.171942804280302,0.11463686972133068,0.03675844822147667,0.04140370941758113,0
2010-06-09,8.981071472167969,8.996429443359375,8.660357475280762,8.685713768005371,7.318763732910156,854630000,7.598933982849121,7.587980437278747,1,-0.024585980517470407,-0.1460279001057585,45.909006526702576,7.587980437278747,8.039054557302778,7.1369063172547165,0.11889174563707709,0.008637474014728141,0.03485046233683137,1
2010-06-10,8.744285583496094,8.963570594787598,8.649999618530273,8.946785926818848,7.538743019104004,776356000,7.523036956787109,7.570556044578552,0,0.03005689133052214,-0.09158817265951347,60.70519999584913,7.570556044578552,7.999329976946934,7.14178211221017,0.11327409237672494,0.004051765719035316,0.028690723013137426,1
2010-06-11,8.865357398986816,9.066429138183594,8.834643363952637,9.053929328918455,7.629028797149658,545759200,7.508291721343994,7.563258457183838,0,0.0119762376588326,-0.2970245608973203,59.648155925332595,7.563258457183838,7.982239236768274,7.144277677599401,0.11079372256186074,0.00761378771929877,0.02447533595429593,1
